,title,label,processed_title
8447,백마성적우수장학생 선발 기준 변경 공고,0,백마 성적 우수 장학생 선발 기준 변경 공고
8448,    학년도  학기 국가근로 선발 결과 및 오리엔테이션 안내,0,국가 근로 선발 결과 오리엔테이션 안내
8449,    학년도 웰투시 드림재단 제 기 청년 창업 지원사업 안내,1,드림 재단 기 청년 창업 지원 사업 안내
8450,    학년도  학기 대학생청소년교육지원 장학금 신청 안내,0,대학생 청소년 교육 지원 장학금 신청 안내
8451,    학년도  학기 국가장학금   유형 사전감면 안내 재학생 대상 ,0,국가 장학금 유형 사전 감면 안내 재학생 대상
8452,    학년도  학기 교내장학금 사전감면 안내,0,교내 장학금 사전 감면 안내
8453,     학년도  학기 문주장학생 사단법인 검정고시지원협회  선발 공고  차 ,0,문주 장학생 사단법인 검정고시 지원 협회 선발 공고 차
8454,     학년도  학기 재단법인 흥한재단 장학생 선발안내,0,재단법인 재단 장학생 선발 안내
8455,     학년도  학기 종하장학회 장학생 선발 공고,0,종하 장학회 장학생 선발 공고
8456,    년도  재 제주삼다수재단 삼다수 장학생 대학생  모집 안내,0,제주 삼 다수 재단 삼 다수 장학생 대학생 모집 안내
8457, 교목실      학년도  학기 채플리더 서포터즈 모집,0,교목 실 채플 리더 서포터즈 모집
8458,    학년도  학기 세아해암학술장학재단 제  기 장학생 모집 안내,0,아해 암 학술 장학 재단 기 장학생 모집 안내
8459, 교목실      학년도  학기 한경직목사기념사업회 장학생 선발 안내,0,교목 실 한경직 목사 기념사업회 장학생 선발 안내
8460,     학년도 남애장학재단 장학생 선발 공고,0,남 애 장학 재단 장학생 선발 공고
8461,      학기 국가근로 장애학생 도우미 유형  신청 안내,0,국가 근로 장애 학생 도우미 유형 신청 안내
8462,    학년도  학기 한국장학재단 신 편입생 지원 별도 신청 안내,0,한국장학재단 신 편입 지원 별도 신청 안내
8463,     학년도  학기 문주장학생 사단법인검정고시지원협회  선발 공고,0,문주 장학생 사단법인 검정고시 지원 협회 선발 공고
8464,    학년도 신라문화장학재단 장학생 공개선발,0,신라 문화 장학 재단 장학생 공개 선발
8465,        학년도  학기 한국장학재단 국가장학금  차 신청 안내,0,한국장학재단 국가 장학금 차 신청 안내
8466,    학년도  학기 특별장학금 가계곤란  선발 및 지급 공고,0,특별 장학금 가계 곤란 선발 지급 공고
8467,     학년도  학기 학과근로장학생 신청 공고,0,학과 근로 장학생 신청 공고
8468,     학년도  학기 교내근로장학생 신청 공고,0,교내 근로 장학생 신청 공고
8469,     학년도  학기 한국장학재단 국가근로 장학생 신청 공고,0,한국장학재단 국가 근로 장학생 신청 공고
8470,    학년도  학기 사회복지공동모금회 사랑의열매 바로바로론 사랑나눔 장학생 지원자 모집 안내,0,사회복지공동모금회 사랑 열매 사랑 장학생 지원 모집 안내
8471,    학년도 상반기 인천시 대학 원 생 학자금대출 이자 지원 안내,0,인천시 대학 원 생 학자금 대출 이자 지원 안내
8472, 공지사항      학년도  학기 중소기업 취업연계 장학금 희망사다리  유형  계속장학생 보증보험 개인정보 제공동의 방법 및 일정 안내,1,공지 사항 중소기업 취업 연계 장학금 희망 사다리 유형 계속 장학생 보증보험 개인정보 공동 방법 일정 안내
8473,    학년도  재 은평구민장학재단 지역사회기여 장학생 선발 안내,0,은평구 민 장학 재단 지역 사회 기여 장학생 선발 안내
8474,    학년도 상반기 성림교회 대학장학생 공개선발 안내,0,성 림 교회 대학 장학생 공개 선발 안내
8475,     학년도  학기 정산장학재단 장학생 선발 공고,0,정산 장학 재단 장학생 선발 공고
8476,    년도 강서구장학회 지역사회기여 장학생 선발계획 공고,0,강서구 장학회 지역 사회 기여 장학생 선발 계획 공고
8477,    학년도 상반기 학계장학문화재단 장학생 선발 안내,0,학계 장학 문화 재단 장학생 선발 안내
8478,무지개 디딤돌 멘토링  기 대학생 멘토 모집,1,무지개 디딤돌 멘토링 기 대학생 멘토 모집
8479,     학년도  학기 재단법인 해성문화재단 장학생 선발 공고,0,재단법인 해성 문화 재단 장학생 선발 공고
8480,    년 종근당고촌학사 신규 입사생 모집 안내 연장 ,0,종근당 고초 학사 신규 입사생 모집 안내
8481,    학년도  학기 재단법인 숭덕육영회 장학생 기숙사  신청 안내,0,재단법인 숭덕 육영회 장학생 기숙사 신청 안내
8482,    년 대학생 청년 장학사업  드림서포터즈  기  모집 안내,1,대학생 청년 장학 사업 드림 서포터즈 기 모집 안내
8483,     시설보호 여성청소년 자립지원사업 jump on 멘토링 여성 대학생 멘토 모집 안내,1,시설 보호 여성 청소년 자립 지원 사업 jump 멘토링 여성 대학생 멘토 모집 안내
8484,     학년도 한국지도자육성장학재단 장학생 선발 공고 연장 ,0,한국지도자육성장학재단 장학생 선발 공고
8485,    학년도  학기 성적향상장학금 선발결과 안내,0,성적 향상 장학금 선발 결과 안내
8486,     학년도 유당장학재단 장학생 선발 공고,0,유당 장학 재단 장학생 선발 공고
8487,    년 상반기 군산시 대학생 학자금 대출 이자지원 안내,0,군산시 대학생 학자금 대출 이자지원 안내
8489,     학년도 재단법인 정수장학회 장학생 선발 공고,0,재단법인 정수장학회 장학생 선발 공고
8491,    년 상반기 경기도 대학생 학자금 대출이자 지원 공고 안내,0,경기도 대학생 학자금 대출 이자 지원 공고 안내
8492,    년  학기 농림축산식품부 청년창업농 장학금 신청 안내,0,농림 축산 식품 부 청년 창업 농 장학금 신청 안내
8493,    학년도  학기 특별장학금 주거비  교통비지원 및 근면장학금  선발 결과 공고,0,특별 장학금 주거비 교통비 지원 근면 장학금 선발 결과 공고
8494,    학년도  학기 한국장학재단 학자금대출 안내,0,한국장학재단 학자금 대출 안내
8495,한국장학재단 학자금대출 특별승인제도 안내,0,한국장학재단 학자금 대출 승인 제도 안내
8496,    학년도 우양재단 푸드스마일즈 마루  나래 아띠  선발 안내,0,우 양 재단 마루 나래 아 띠 선발 안내
8497,    학년도  학기 농촌출신대학생 학자금융자 무이자  지원 안내,0,농촌 출신 대학생 학자금 융자 이자 지원 안내
8498,    학년도  학기 국가장학금  유형 추가지급 안내,0,국가 장학금 유형 추가 지급 안내
8499,    학년도  학기 사단법인 위드다문화 장학생 모집 안내,0,사단법인 위드 다문화 장학생 모집 안내
8500,    학년도 하반기 천안시 대학생 학자금 대출이자 지원 안내,0,천안시 대학생 학자금 대출 이자 지원 안내
8501,     db 드림리더 장학생 모집 안내,0,db 드림 리더 장학생 모집 안내
8502,     학년도 유한재단 장학생 선발 공고 연장 ,0,유한 재단 장학생 선발 공고
8503,     학년도 한국지도자육성장학재단 장학생 선발 공고,0,한국지도자육성장학재단 장학생 선발 공고
8504,    년  학기 푸른등대 기부장학금 신청 안내,0,푸른 등대 기부 장학금 신청 안내
8505,     학년도 유한재단 장학생 선발 공고,0,유한 재단 장학생 선발 공고
8506,    학년도  학기 교내장학금  차 신청 공고,0,교내 장학금 차 신청 공고
8507,    년 종근당고촌재단 생활비 장학생 모집 안내,0,종근당 고초 재단 생활비 장학생 모집 안내
8508,    년 종근당고촌학사 신규 입사생 모집 안내,0,종근당 고초 학사 신규 입사생 모집 안내
8509,    년도  재 부산진구장학회 장학생 선발 안내,0,부산진구 장학회 장학생 선발 안내
8510,    학년도  학기 동계방학 국가근로 장학생 선발 결과 및 ot 안내,0,동계 방학 국가 근로 장학생 선발 결과 ot 안내
8511,    학년도 백암복지재단 주거지원장학생 선발 안내,0,백암 복지 재단 주거 지원 장학생 선발 안내
8512, 공지사항      학년도  학기 중소기업 취업연계 장학금 희망사다리  유형  직무기초교육 관련 안내,1,공지 사항 중소기업 취업 연계 장학금 희망 사다리 유형 직무 기초 교육 관련 안내
8513,    년도  사 재일한국인본국투자협회 재일동포장학생 모집 안내,0,사 재일 한국인 본국 투자 협회 재일 동포 장학생 모집 안내
8514,    학년도  학기 성적향상장학금 신청 공고,0,성적 향상 장학금 신청 공고
8515,    년 협성문화재단 신규 협성장학생 선발계획 안내,0,신규 선발 계획 안내
8516,    년 아산사회복지재단 의생명과학분야 대학 장학생 선발 안내,0,아산사회복지재단 생명과학 분야 대학 장학생 선발 안내
8517, 교목실      학년도  학기 소그룹채플 b그룹     년   월 개강 그룹  장학생 선발 안내,0,교목 실 그룹 채플 b그룹 개강 그룹 장학생 선발 안내
8518,    학년도  학기 학자금대출 사전신청 안내,0,학자금 대출 사전 신청 안내
8519,    학년도  학기 교내장학금 신청 공고,0,교내 장학금 신청 공고
8521,    학년도  학기 국가근로장학금 온라인 신청 안내,0,국가 근로 장학금 온라인 신청 안내
8522,    학년도  학기 한국장학재단 국가장학금  차 신청 안내,0,한국장학재단 국가 장학금 차 신청 안내
8523,    학년도 하반기 강화군 대학생 등록금 지원사업 안내,0,강화군 대학생 등록금 지원 사업 안내
8524,    학년도 국가우수장학금 예술체육비전  일시지원 유형 장학생 선발 안내,0,국가 우수 장학금 예술 체육 비전 일시 지원 유형 장학생 선발 안내
8525,    학년도 국가우수장학금 인문   년  일시지원 유형 장학생 선발 안내,0,국가 우수 장학금 인문 일시 지원 유형 장학생 선발 안내
8527,    학년도 동계방학 중 국가근로 교외근로  신청 공고,0,동계 방학 중 국가 근로 교외 근로 신청 공고
8528,    년  직원 추천 장학생 선발 공고 안내,0,직원 추천 장학생 선발 공고 안내
8529,    학년도 하반기 익산시 대학생 학자금 이자지원 신청 안내,0,익산시 대학생 학자금 이자지원 신청 안내
8530,    학년도 제  기 전기공사공제조합장학회 장학생 선발 안내,0,기 전기공사공제조합 장학회 장학생 선발 안내
8531,     년도 손태희장학재단 장학생 선발 공고,0,손 태희 장학 재단 장학생 선발 공고
8532,    학년도 북한이탈학생 대상 방일영장학생 선발 안내,0,북한 이탈 학생 대상 방일영 장학생 선발 안내
8533,    학년도  학기 중소기업 취업연계 장학금 희망사다리  유형  신규장학생 보증보험 개인정보제공동의 방법 및 일정 안내,1,중소기업 취업 연계 장학금 희망 사다리 유형 신규 장학생 보증보험 개인정보 공동 방법 일정 안내
8534,    년도 재단법인 수림재단 동교인재상 선발 안내,0,재단법인 수림 재단 교인 재상 선발 안내
8535,    학년도 두산연강재단 장학생 선발 안내,0,두산연강재단 장학생 선발 안내
8536,      학기 세종인재평생교육진흥원 장학생 선발 안내,0,세종 인재 평생 교육 진흥원 장학생 선발 안내
8537,    학년도 제 기 경원장학재단 장학생 선발 안내,0,기 경원 장학 재단 장학생 선발 안내
8538,     학년도  학기  주 제일하이텍 장학생 선발 공고,0,장학생 선발 공고
8539,    학년도  학기 교내장학금 사후지급 일정 안내,0,교내 장학금 사후 지급 일정 안내
8540,    년 대산농촌재단 장학생 선발 안내,0,대산농촌재단 장학생 선발 안내
8541,    년 하반기 울산연구원 장학생 선발계획 공고 안내,0,울산 연구원 장학생 선발 계획 공고 안내
8542,    학년도 한국문화재재단 전통 기 예능 분야 및 매장문화재 분야 우수 장학생 선발 공고 안내,0,한국문화재재단 전통 기 예능 분야 매장 문화재 분야 우수 장학생 선발 공고 안내
